"id","name","archetype","home_city","level_policy","team_theme","starts_battle","reward_marks","dialogue_key","world_role","placed_in_world","placement_kind","can_have_legendary"
"NPC0552","Fia Reed","city_binder","city_12","story_plus_party_scaled","spark","talk_to_battle","1934","dlg_npc0552","fixed_world_battle","true","route_city_dungeon","false"
"NPC0553","Garr Esh","arena_apprentice","city_13","story_plus_party_scaled","frost","talk_to_battle","1951","dlg_npc0553","fixed_world_battle","true","route_city_dungeon","false"
"NPC0554","Hale Rusk","veyr_scout","city_14","story_plus_party_scaled","metal","talk_to_battle","1968","dlg_npc0554","fixed_world_battle","true","route_city_dungeon","false"
"NPC0555","Ira Voss","relic_hunter","city_15","story_plus_party_scaled","shade","talk_to_battle","1985","dlg_npc0555","fixed_world_battle","true","route_city_dungeon","false"
"NPC0556","Juno Rook","prism_student","city_16","story_plus_party_scaled","radiant","talk_to_battle","2002","dlg_npc0556","fixed_world_battle","true","route_city_dungeon","false"
"NPC0557","Kira Fenn","field_medic","city_17","story_plus_party_scaled","mind","talk_to_battle","2019","dlg_npc0557","fixed_world_battle","true","route_city_dungeon","false"
"NPC0558","Lio Wren","storm_sailor","city_18","story_plus_party_scaled","echo","talk_to_battle","2036","dlg_npc0558","fixed_world_battle","true","route_city_dungeon","false"
"NPC0559","Mira Pell","archive_duelist","city_19","story_plus_party_scaled","echo","talk_to_battle","2053","dlg_npc0559","fixed_world_battle","true","route_city_dungeon","false"
"NPC0560","Nox Thane","postgame_master","city_20","story_plus_party_scaled","ember","talk_to_battle","2070","dlg_npc0560","fixed_world_battle","true","route_city_dungeon","false"
"NPC0561","Oren Silt","route_binder","city_21","story_plus_party_scaled","tide","talk_to_battle","2087","dlg_npc0561","fixed_world_battle","true","route_city_dungeon","false"
"NPC0562","Pax Keir","city_binder","city_22","story_plus_party_scaled","verdance","talk_to_battle","2104","dlg_npc0562","fixed_world_battle","true","route_city_dungeon","false"
"NPC0563","Quin Noct","arena_apprentice","city_23","story_plus_party_scaled","stone","talk_to_battle","2121","dlg_npc0563","fixed_world_battle","true","route_city_dungeon","false"
"NPC0564","Rhea Arc","veyr_scout","city_24","story_plus_party_scaled","gale","talk_to_battle","2138","dlg_npc0564","fixed_world_battle","true","route_city_dungeon","false"
"NPC0565","Senn Holt","relic_hunter","city_25","story_plus_party_scaled","spark","talk_to_battle","2155","dlg_npc0565","fixed_world_battle","true","route_city_dungeon","false"
"NPC0566","Talia Sol","prism_student","city_26","story_plus_party_scaled","frost","talk_to_battle","2172","dlg_npc0566","fixed_world_battle","true","route_city_dungeon","false"
"NPC0567","Uma Maren","field_medic","city_27","story_plus_party_scaled","metal","talk_to_battle","2189","dlg_npc0567","fixed_world_battle","true","route_city_dungeon","false"
"NPC0568","Venn Tor","storm_sailor","city_28","story_plus_party_scaled","shade","talk_to_battle","2206","dlg_npc0568","fixed_world_battle","true","route_city_dungeon","false"
"NPC0569","Wren Vale","archive_duelist","city_29","story_plus_party_scaled","radiant","talk_to_battle","2223","dlg_npc0569","fixed_world_battle","true","route_city_dungeon","false"
"NPC0570","Xara Quill","postgame_master","city_30","story_plus_party_scaled","mind","talk_to_battle","2240","dlg_npc0570","fixed_world_battle","true","route_city_dungeon","false"
"NPC0571","Yven Nox","route_binder","city_01","story_plus_party_scaled","echo","talk_to_battle","2257","dlg_npc0571","fixed_world_battle","true","route_city_dungeon","false"
"NPC0572","Zale Reed","city_binder","city_02","story_plus_party_scaled","shade","talk_to_battle","2274","dlg_npc0572","fixed_world_battle","true","route_city_dungeon","false"
"NPC0573","Ari Esh","arena_apprentice","city_03","story_plus_party_scaled","ember","talk_to_battle","2291","dlg_npc0573","fixed_world_battle","true","route_city_dungeon","false"
"NPC0574","Bela Rusk","veyr_scout","city_04","story_plus_party_scaled","tide","talk_to_battle","2308","dlg_npc0574","fixed_world_battle","true","route_city_dungeon","false"
"NPC0575","Cato Voss","relic_hunter","city_05","story_plus_party_scaled","verdance","talk_to_battle","2325","dlg_npc0575","fixed_world_battle","true","route_city_dungeon","false"
"NPC0576","Dena Rook","prism_student","city_06","story_plus_party_scaled","stone","talk_to_battle","2342","dlg_npc0576","fixed_world_battle","true","route_city_dungeon","false"
"NPC0577","Eron Fenn","field_medic","city_07","story_plus_party_scaled","gale","talk_to_battle","2359","dlg_npc0577","fixed_world_battle","true","route_city_dungeon","false"
"NPC0578","Fia Wren","storm_sailor","city_08","story_plus_party_scaled","spark","talk_to_battle","2376","dlg_npc0578","fixed_world_battle","true","route_city_dungeon","false"
"NPC0579","Garr Pell","archive_duelist","city_09","story_plus_party_scaled","frost","talk_to_battle","2393","dlg_npc0579","fixed_world_battle","true","route_city_dungeon","false"
"NPC0580","Hale Thane","postgame_master","city_10","story_plus_party_scaled","metal","talk_to_battle","2410","dlg_npc0580","fixed_world_battle","true","route_city_dungeon","false"
"NPC0581","Ira Silt","route_binder","city_11","story_plus_party_scaled","shade","talk_to_battle","2427","dlg_npc0581","fixed_world_battle","true","route_city_dungeon","false"
"NPC0582","Juno Keir","city_binder","city_12","story_plus_party_scaled","radiant","talk_to_battle","2444","dlg_npc0582","fixed_world_battle","true","route_city_dungeon","false"
"NPC0583","Kira Noct","arena_apprentice","city_13","story_plus_party_scaled","mind","talk_to_battle","2461","dlg_npc0583","fixed_world_battle","true","route_city_dungeon","false"
"NPC0584","Lio Arc","veyr_scout","city_14","story_plus_party_scaled","echo","talk_to_battle","2478","dlg_npc0584","fixed_world_battle","true","route_city_dungeon","false"
"NPC0585","Mira Holt","relic_hunter","city_15","story_plus_party_scaled","radiant","talk_to_battle","2495","dlg_npc0585","fixed_world_battle","true","route_city_dungeon","false"
"NPC0586","Nox Sol","prism_student","city_16","story_plus_party_scaled","ember","talk_to_battle","2512","dlg_npc0586","fixed_world_battle","true","route_city_dungeon","false"
"NPC0587","Oren Maren","field_medic","city_17","story_plus_party_scaled","tide","talk_to_battle","2529","dlg_npc0587","fixed_world_battle","true","route_city_dungeon","false"
"NPC0588","Pax Tor","storm_sailor","city_18","story_plus_party_scaled","verdance","talk_to_battle","2546","dlg_npc0588","fixed_world_battle","true","route_city_dungeon","false"
"NPC0589","Quin Vale","archive_duelist","city_19","story_plus_party_scaled","stone","talk_to_battle","63","dlg_npc0589","fixed_world_battle","true","route_city_dungeon","false"
"NPC0590","Rhea Quill","postgame_master","city_20","story_plus_party_scaled","gale","talk_to_battle","80","dlg_npc0590","fixed_world_battle","true","route_city_dungeon","false"
"NPC0591","Senn Nox","route_binder","city_21","story_plus_party_scaled","spark","talk_to_battle","97","dlg_npc0591","fixed_world_battle","true","route_city_dungeon","false"
"NPC0592","Talia Reed","city_binder","city_22","story_plus_party_scaled","frost","talk_to_battle","114","dlg_npc0592","fixed_world_battle","true","route_city_dungeon","false"
"NPC0593","Uma Esh","arena_apprentice","city_23","story_plus_party_scaled","metal","talk_to_battle","131","dlg_npc0593","fixed_world_battle","true","route_city_dungeon","false"
"NPC0594","Venn Rusk","veyr_scout","city_24","story_plus_party_scaled","shade","talk_to_battle","148","dlg_npc0594","fixed_world_battle","true","route_city_dungeon","false"
"NPC0595","Wren Voss","relic_hunter","city_25","story_plus_party_scaled","radiant","talk_to_battle","165","dlg_npc0595","fixed_world_battle","true","route_city_dungeon","false"
"NPC0596","Xara Rook","prism_student","city_26","story_plus_party_scaled","mind","talk_to_battle","182","dlg_npc0596","fixed_world_battle","true","route_city_dungeon","false"
"NPC0597","Yven Fenn","field_medic","city_27","story_plus_party_scaled","echo","talk_to_battle","199","dlg_npc0597","fixed_world_battle","true","route_city_dungeon","false"
"NPC0598","Zale Wren","storm_sailor","city_28","story_plus_party_scaled","mind","talk_to_battle","216","dlg_npc0598","fixed_world_battle","true","route_city_dungeon","false"
"NPC0599","Ari Pell","archive_duelist","city_29","story_plus_party_scaled","ember","talk_to_battle","233","dlg_npc0599","fixed_world_battle","true","route_city_dungeon","false"
"NPC0600","Bela Thane","postgame_master","city_30","story_plus_party_scaled","tide","talk_to_battle","250","dlg_npc0600","fixed_world_battle","true","route_city_dungeon","false"
"NPC0601","Cato Silt","route_binder","city_01","story_plus_party_scaled","verdance","talk_to_battle","267","dlg_npc0601","fixed_world_battle","true","route_city_dungeon","false"
"NPC0602","Dena Keir","city_binder","city_02","story_plus_party_scaled","stone","talk_to_battle","284","dlg_npc0602","fixed_world_battle","true","route_city_dungeon","false"
"NPC0603","Eron Noct","arena_apprentice","city_03","story_plus_party_scaled","gale","talk_to_battle","301","dlg_npc0603","fixed_world_battle","true","route_city_dungeon","false"
"NPC0604","Fia Arc","veyr_scout","city_04","story_plus_party_scaled","spark","talk_to_battle","318","dlg_npc0604","fixed_world_battle","true","route_city_dungeon","false"
"NPC0605","Garr Holt","relic_hunter","city_05","story_plus_party_scaled","frost","talk_to_battle","335","dlg_npc0605","fixed_world_battle","true","route_city_dungeon","false"
"NPC0606","Hale Sol","prism_student","city_06","story_plus_party_scaled","metal","talk_to_battle","352","dlg_npc0606","fixed_world_battle","true","route_city_dungeon","false"
"NPC0607","Ira Maren","field_medic","city_07","story_plus_party_scaled","shade","talk_to_battle","369","dlg_npc0607","fixed_world_battle","true","route_city_dungeon","false"
"NPC0608","Juno Tor","storm_sailor","city_08","story_plus_party_scaled","radiant","talk_to_battle","386","dlg_npc0608","fixed_world_battle","true","route_city_dungeon","false"
"NPC0609","Kira Vale","archive_duelist","city_09","story_plus_party_scaled","mind","talk_to_battle","403","dlg_npc0609","fixed_world_battle","true","route_city_dungeon","false"
"NPC0610","Lio Quill","postgame_master","city_10","story_plus_party_scaled","echo","talk_to_battle","420","dlg_npc0610","fixed_world_battle","true","route_city_dungeon","false"
"NPC0611","Mira Nox","route_binder","city_11","story_plus_party_scaled","echo","talk_to_battle","437","dlg_npc0611","fixed_world_battle","true","route_city_dungeon","false"
"NPC0612","Nox Reed","city_binder","city_12","story_plus_party_scaled","ember","talk_to_battle","454","dlg_npc0612","fixed_world_battle","true","route_city_dungeon","false"
"NPC0613","Oren Esh","arena_apprentice","city_13","story_plus_party_scaled","tide","talk_to_battle","471","dlg_npc0613","fixed_world_battle","true","route_city_dungeon","false"
"NPC0614","Pax Rusk","veyr_scout","city_14","story_plus_party_scaled","verdance","talk_to_battle","488","dlg_npc0614","fixed_world_battle","true","route_city_dungeon","false"
"NPC0615","Quin Voss","relic_hunter","city_15","story_plus_party_scaled","stone","talk_to_battle","505","dlg_npc0615","fixed_world_battle","true","route_city_dungeon","false"
"NPC0616","Rhea Rook","prism_student","city_16","story_plus_party_scaled","gale","talk_to_battle","522","dlg_npc0616","fixed_world_battle","true","route_city_dungeon","false"
"NPC0617","Senn Fenn","field_medic","city_17","story_plus_party_scaled","spark","talk_to_battle","539","dlg_npc0617","fixed_world_battle","true","route_city_dungeon","false"
"NPC0618","Talia Wren","storm_sailor","city_18","story_plus_party_scaled","frost","talk_to_battle","556","dlg_npc0618","fixed_world_battle","true","route_city_dungeon","false"
"NPC0619","Uma Pell","archive_duelist","city_19","story_plus_party_scaled","metal","talk_to_battle","573","dlg_npc0619","fixed_world_battle","true","route_city_dungeon","false"
"NPC0620","Venn Thane","postgame_master","city_20","story_plus_party_scaled","shade","talk_to_battle","590","dlg_npc0620","fixed_world_battle","true","route_city_dungeon","false"
"NPC0621","Wren Silt","route_binder","city_21","story_plus_party_scaled","radiant","talk_to_battle","607","dlg_npc0621","fixed_world_battle","true","route_city_dungeon","false"
"NPC0622","Xara Keir","city_binder","city_22","story_plus_party_scaled","mind","talk_to_battle","624","dlg_npc0622","fixed_world_battle","true","route_city_dungeon","false"
"NPC0623","Yven Noct","arena_apprentice","city_23","story_plus_party_scaled","echo","talk_to_battle","641","dlg_npc0623","fixed_world_battle","true","route_city_dungeon","false"
"NPC0624","Zale Arc","veyr_scout","city_24","story_plus_party_scaled","shade","talk_to_battle","658","dlg_npc0624","fixed_world_battle","true","route_city_dungeon","false"
"NPC0625","Ari Holt","relic_hunter","city_25","story_plus_party_scaled","ember","talk_to_battle","675","dlg_npc0625","fixed_world_battle","true","route_city_dungeon","false"
"NPC0626","Bela Sol","prism_student","city_26","story_plus_party_scaled","tide","talk_to_battle","692","dlg_npc0626","fixed_world_battle","true","route_city_dungeon","false"
"NPC0627","Cato Maren","field_medic","city_27","story_plus_party_scaled","verdance","talk_to_battle","709","dlg_npc0627","fixed_world_battle","true","route_city_dungeon","false"
"NPC0628","Dena Tor","storm_sailor","city_28","story_plus_party_scaled","stone","talk_to_battle","726","dlg_npc0628","fixed_world_battle","true","route_city_dungeon","false"
"NPC0629","Eron Vale","archive_duelist","city_29","story_plus_party_scaled","gale","talk_to_battle","743","dlg_npc0629","fixed_world_battle","true","route_city_dungeon","false"
"NPC0630","Fia Quill","postgame_master","city_30","story_plus_party_scaled","spark","talk_to_battle","760","dlg_npc0630","fixed_world_battle","true","route_city_dungeon","false"
"NPC0631","Garr Nox","route_binder","city_01","story_plus_party_scaled","frost","talk_to_battle","777","dlg_npc0631","fixed_world_battle","true","route_city_dungeon","false"
"NPC0632","Hale Reed","city_binder","city_02","story_plus_party_scaled","metal","talk_to_battle","794","dlg_npc0632","fixed_world_battle","true","route_city_dungeon","false"
"NPC0633","Ira Esh","arena_apprentice","city_03","story_plus_party_scaled","shade","talk_to_battle","811","dlg_npc0633","fixed_world_battle","true","route_city_dungeon","false"
"NPC0634","Juno Rusk","veyr_scout","city_04","story_plus_party_scaled","radiant","talk_to_battle","828","dlg_npc0634","fixed_world_battle","true","route_city_dungeon","false"
"NPC0635","Kira Voss","relic_hunter","city_05","story_plus_party_scaled","mind","talk_to_battle","845","dlg_npc0635","fixed_world_battle","true","route_city_dungeon","false"
"NPC0636","Lio Rook","prism_student","city_06","story_plus_party_scaled","echo","talk_to_battle","862","dlg_npc0636","fixed_world_battle","true","route_city_dungeon","false"
