"echoform_id","echoform_name","level","technique_id","technique_name","element","source"
"E100","Verdantle","62","TC304","Stone Spiral","stone","level_up"
"E101","Ashmantle","1","TC305","Gale Crown","gale","level_up"
"E101","Ashmantle","4","TC389","Gale Orbit","gale","level_up"
"E101","Ashmantle","8","TC017","Gale Mark","gale","level_up"
"E101","Ashmantle","12","TC101","Gale Step","gale","level_up"
"E101","Ashmantle","16","TC185","Gale Crown","gale","level_up"
"E101","Ashmantle","20","TC269","Gale Orbit","gale","level_up"
"E101","Ashmantle","25","TC353","Gale Comet","gale","level_up"
"E101","Ashmantle","30","TC437","Gale Mark","gale","level_up"
"E101","Ashmantle","36","TC065","Gale Crown","gale","level_up"
"E101","Ashmantle","44","TC149","Gale Orbit","gale","level_up"
"E101","Ashmantle","52","TC233","Gale Comet","gale","level_up"
"E101","Ashmantle","62","TC317","Gale Mark","gale","level_up"
"E102","Glimmeray","1","TC318","Spark Rush","spark","level_up"
"E102","Glimmeray","4","TC431","Mind Step","mind","level_up"
"E102","Glimmeray","8","TC030","Spark Needle","spark","level_up"
"E102","Glimmeray","12","TC155","Mind Crown","mind","level_up"
"E102","Glimmeray","16","TC198","Spark Rush","spark","level_up"
"E102","Glimmeray","20","TC323","Mind Comet","mind","level_up"
"E102","Glimmeray","25","TC366","Spark Pulse","spark","level_up"
"E102","Glimmeray","30","TC047","Mind Mark","mind","level_up"
"E102","Glimmeray","36","TC078","Spark Rush","spark","level_up"
"E102","Glimmeray","44","TC215","Mind Crown","mind","level_up"
"E102","Glimmeray","52","TC246","Spark Pulse","spark","level_up"
"E102","Glimmeray","62","TC383","Mind Comet","mind","level_up"
"E103","Sparkmole","1","TC355","Frost Mirror","frost","level_up"
"E103","Sparkmole","4","TC439","Frost Song","frost","level_up"
"E103","Sparkmole","8","TC079","Frost Song","frost","level_up"
"E103","Sparkmole","12","TC163","Frost Guard","frost","level_up"
"E103","Sparkmole","16","TC247","Frost Fang","frost","level_up"
"E103","Sparkmole","20","TC331","Frost Snap","frost","level_up"
"E103","Sparkmole","25","TC415","Frost Mirror","frost","level_up"
"E103","Sparkmole","30","TC055","Frost Mirror","frost","level_up"
"E103","Sparkmole","36","TC139","Frost Song","frost","level_up"
"E103","Sparkmole","44","TC223","Frost Guard","frost","level_up"
"E103","Sparkmole","52","TC307","Frost Fang","frost","level_up"
"E103","Sparkmole","62","TC391","Frost Snap","frost","level_up"
"E104","Shadebuck","1","TC368","Metal Bloom","metal","level_up"
"E104","Shadebuck","4","TC008","Metal Bloom","metal","level_up"
"E104","Shadebuck","8","TC092","Metal Surge","metal","level_up"
"E104","Shadebuck","12","TC176","Metal Drift","metal","level_up"
"E104","Shadebuck","16","TC260","Metal Blade","metal","level_up"
"E104","Shadebuck","20","TC344","Metal Crash","metal","level_up"
"E104","Shadebuck","25","TC428","Metal Bloom","metal","level_up"
"E104","Shadebuck","30","TC068","Metal Bloom","metal","level_up"
"E104","Shadebuck","36","TC152","Metal Surge","metal","level_up"
"E104","Shadebuck","44","TC236","Metal Drift","metal","level_up"
"E104","Shadebuck","52","TC320","Metal Blade","metal","level_up"
"E104","Shadebuck","62","TC404","Metal Crash","metal","level_up"
"E105","Frosthare","1","TC381","Shade Nova","shade","level_up"
"E105","Frosthare","4","TC434","Tide Crash","tide","level_up"
"E105","Frosthare","8","TC105","Shade Thread","shade","level_up"
"E105","Frosthare","12","TC146","Tide Drift","tide","level_up"
"E105","Frosthare","16","TC273","Shade Veil","shade","level_up"
"E105","Frosthare","20","TC314","Tide Crash","tide","level_up"
"E105","Frosthare","25","TC441","Shade Nova","shade","level_up"
"E105","Frosthare","30","TC026","Tide Drift","tide","level_up"
"E105","Frosthare","36","TC165","Shade Thread","shade","level_up"
"E105","Frosthare","44","TC194","Tide Crash","tide","level_up"
"E105","Frosthare","52","TC333","Shade Veil","shade","level_up"
"E105","Frosthare","62","TC362","Tide Surge","tide","level_up"
"E106","Copperfin","1","TC394","Radiant Spiral","radiant","level_up"
"E106","Copperfin","4","TC034","Radiant Spiral","radiant","level_up"
"E106","Copperfin","8","TC118","Radiant Burst","radiant","level_up"
"E106","Copperfin","12","TC202","Radiant Rift","radiant","level_up"
"E106","Copperfin","16","TC286","Radiant Field","radiant","level_up"
"E106","Copperfin","20","TC370","Radiant Lance","radiant","level_up"
"E106","Copperfin","25","TC010","Radiant Lance","radiant","level_up"
"E106","Copperfin","30","TC094","Radiant Spiral","radiant","level_up"
"E106","Copperfin","36","TC178","Radiant Burst","radiant","level_up"
"E106","Copperfin","44","TC262","Radiant Rift","radiant","level_up"
"E106","Copperfin","52","TC346","Radiant Field","radiant","level_up"
"E106","Copperfin","62","TC430","Radiant Lance","radiant","level_up"
"E107","Rootcoil","1","TC407","Mind Mark","mind","level_up"
"E107","Rootcoil","4","TC047","Mind Mark","mind","level_up"
"E107","Rootcoil","8","TC131","Mind Step","mind","level_up"
"E107","Rootcoil","12","TC215","Mind Crown","mind","level_up"
"E107","Rootcoil","16","TC299","Mind Orbit","mind","level_up"
"E107","Rootcoil","20","TC383","Mind Comet","mind","level_up"
"E107","Rootcoil","25","TC023","Mind Comet","mind","level_up"
"E107","Rootcoil","30","TC107","Mind Mark","mind","level_up"
"E107","Rootcoil","36","TC191","Mind Step","mind","level_up"
"E107","Rootcoil","44","TC275","Mind Crown","mind","level_up"
"E107","Rootcoil","52","TC359","Mind Orbit","mind","level_up"
"E107","Rootcoil","62","TC443","Mind Comet","mind","level_up"
"E108","Mindvole","1","TC420","Echo Needle","echo","level_up"
"E108","Mindvole","4","TC017","Gale Mark","gale","level_up"
"E108","Mindvole","8","TC144","Echo Bind","echo","level_up"
"E108","Mindvole","12","TC185","Gale Crown","gale","level_up"
"E108","Mindvole","16","TC312","Echo Howl","echo","level_up"
"E108","Mindvole","20","TC353","Gale Comet","gale","level_up"
"E108","Mindvole","25","TC036","Echo Pulse","echo","level_up"
"E108","Mindvole","30","TC065","Gale Crown","gale","level_up"
"E108","Mindvole","36","TC204","Echo Bind","echo","level_up"
"E108","Mindvole","44","TC233","Gale Comet","gale","level_up"
"E108","Mindvole","52","TC372","Echo Howl","echo","level_up"
"E108","Mindvole","62","TC401","Gale Step","gale","level_up"
"E109","Galerusk","1","TC397","Ember Fang","ember","level_up"
"E109","Galerusk","4","TC025","Ember Mirror","ember","level_up"
"E109","Galerusk","8","TC109","Ember Song","ember","level_up"
"E109","Galerusk","12","TC193","Ember Guard","ember","level_up"
"E109","Galerusk","16","TC277","Ember Fang","ember","level_up"
"E109","Galerusk","20","TC361","Ember Snap","ember","level_up"
"E109","Galerusk","25","TC445","Ember Mirror","ember","level_up"
"E109","Galerusk","30","TC073","Ember Guard","ember","level_up"
"E109","Galerusk","36","TC157","Ember Fang","ember","level_up"
"E109","Galerusk","44","TC241","Ember Snap","ember","level_up"
"E109","Galerusk","52","TC325","Ember Mirror","ember","level_up"
"E109","Galerusk","62","TC409","Ember Song","ember","level_up"
"E110","Brinekit","1","TC410","Tide Blade","tide","level_up"
"E110","Brinekit","4","TC038","Tide Bloom","tide","level_up"
"E110","Brinekit","8","TC122","Tide Surge","tide","level_up"
"E110","Brinekit","12","TC206","Tide Drift","tide","level_up"
"E110","Brinekit","16","TC290","Tide Blade","tide","level_up"
"E110","Brinekit","20","TC374","Tide Crash","tide","level_up"
"E110","Brinekit","25","TC002","Tide Surge","tide","level_up"
"E110","Brinekit","30","TC086","Tide Drift","tide","level_up"
"E110","Brinekit","36","TC170","Tide Blade","tide","level_up"
"E110","Brinekit","44","TC254","Tide Crash","tide","level_up"
"E110","Brinekit","52","TC338","Tide Bloom","tide","level_up"
"E110","Brinekit","62","TC422","Tide Surge","tide","level_up"
"E111","Sootstag","1","TC423","Verdance Veil","verdance","level_up"
"E111","Sootstag","4","TC092","Metal Surge","metal","level_up"
"E111","Sootstag","8","TC135","Verdance Thread","verdance","level_up"
"E111","Sootstag","12","TC260","Metal Blade","metal","level_up"
"E111","Sootstag","16","TC303","Verdance Veil","verdance","level_up"
"E111","Sootstag","20","TC428","Metal Bloom","metal","level_up"
"E111","Sootstag","25","TC015","Verdance Thread","verdance","level_up"
"E111","Sootstag","30","TC152","Metal Surge","metal","level_up"
"E111","Sootstag","36","TC183","Verdance Veil","verdance","level_up"
"E111","Sootstag","44","TC320","Metal Blade","metal","level_up"
"E111","Sootstag","52","TC351","Verdance Nova","verdance","level_up"
"E111","Sootstag","62","TC044","Metal Crash","metal","level_up"
"E112","Lumenjaw","1","TC436","Stone Field","stone","level_up"
"E112","Lumenjaw","4","TC064","Stone Spiral","stone","level_up"
"E112","Lumenjaw","8","TC148","Stone Burst","stone","level_up"
"E112","Lumenjaw","12","TC232","Stone Rift","stone","level_up"
"E112","Lumenjaw","16","TC316","Stone Field","stone","level_up"
"E112","Lumenjaw","20","TC400","Stone Lance","stone","level_up"
"E112","Lumenjaw","25","TC028","Stone Burst","stone","level_up"
"E112","Lumenjaw","30","TC112","Stone Rift","stone","level_up"
"E112","Lumenjaw","36","TC196","Stone Field","stone","level_up"
"E112","Lumenjaw","44","TC280","Stone Lance","stone","level_up"
"E112","Lumenjaw","52","TC364","Stone Spiral","stone","level_up"
"E112","Lumenjaw","62","TC448","Stone Burst","stone","level_up"
"E113","Stonequill","1","TC449","Gale Orbit","gale","level_up"
"E113","Stonequill","4","TC077","Gale Mark","gale","level_up"
"E113","Stonequill","8","TC161","Gale Step","gale","level_up"
"E113","Stonequill","12","TC245","Gale Crown","gale","level_up"
"E113","Stonequill","16","TC329","Gale Orbit","gale","level_up"
"E113","Stonequill","20","TC413","Gale Comet","gale","level_up"
"E113","Stonequill","25","TC041","Gale Step","gale","level_up"
"E113","Stonequill","30","TC125","Gale Crown","gale","level_up"
"E113","Stonequill","36","TC209","Gale Orbit","gale","level_up"
"E113","Stonequill","44","TC293","Gale Comet","gale","level_up"
"E113","Stonequill","52","TC377","Gale Mark","gale","level_up"
"E113","Stonequill","62","TC005","Gale Crown","gale","level_up"
"E114","Veyrfin","1","TC006","Spark Pulse","spark","level_up"
"E114","Veyrfin","4","TC131","Mind Step","mind","level_up"
"E114","Veyrfin","8","TC174","Spark Bind","spark","level_up"
"E114","Veyrfin","12","TC299","Mind Orbit","mind","level_up"
"E114","Veyrfin","16","TC342","Spark Howl","spark","level_up"
"E114","Veyrfin","20","TC023","Mind Comet","mind","level_up"
"E114","Veyrfin","25","TC054","Spark Bind","spark","level_up"
"E114","Veyrfin","30","TC191","Mind Step","mind","level_up"
"E114","Veyrfin","36","TC222","Spark Howl","spark","level_up"
"E114","Veyrfin","44","TC359","Mind Orbit","mind","level_up"
"E114","Veyrfin","52","TC390","Spark Needle","spark","level_up"
"E114","Veyrfin","62","TC083","Mind Comet","mind","level_up"
"E115","Thundawn","1","TC055","Frost Mirror","frost","level_up"
"E115","Thundawn","4","TC139","Frost Song","frost","level_up"
"E115","Thundawn","8","TC223","Frost Guard","frost","level_up"
"E115","Thundawn","12","TC307","Frost Fang","frost","level_up"
"E115","Thundawn","16","TC391","Frost Snap","frost","level_up"
"E115","Thundawn","20","TC031","Frost Snap","frost","level_up"
"E115","Thundawn","25","TC115","Frost Mirror","frost","level_up"
"E115","Thundawn","30","TC199","Frost Song","frost","level_up"
"E115","Thundawn","36","TC283","Frost Guard","frost","level_up"
"E115","Thundawn","44","TC367","Frost Fang","frost","level_up"
"E115","Thundawn","52","TC007","Frost Fang","frost","level_up"
"E115","Thundawn","62","TC091","Frost Snap","frost","level_up"
"E116","Marshlyn","1","TC068","Metal Bloom","metal","level_up"
"E116","Marshlyn","4","TC152","Metal Surge","metal","level_up"
"E116","Marshlyn","8","TC236","Metal Drift","metal","level_up"
"E116","Marshlyn","12","TC320","Metal Blade","metal","level_up"
"E116","Marshlyn","16","TC404","Metal Crash","metal","level_up"
"E116","Marshlyn","20","TC044","Metal Crash","metal","level_up"
"E116","Marshlyn","25","TC128","Metal Bloom","metal","level_up"
"E116","Marshlyn","30","TC212","Metal Surge","metal","level_up"
"E116","Marshlyn","36","TC296","Metal Drift","metal","level_up"
"E116","Marshlyn","44","TC380","Metal Blade","metal","level_up"
"E116","Marshlyn","52","TC020","Metal Blade","metal","level_up"
"E116","Marshlyn","62","TC104","Metal Crash","metal","level_up"
"E117","Rimebeak","1","TC081","Shade Nova","shade","level_up"
"E117","Rimebeak","4","TC122","Tide Surge","tide","level_up"
"E117","Rimebeak","8","TC249","Shade Ward","shade","level_up"
"E117","Rimebeak","12","TC290","Tide Blade","tide","level_up"
"E117","Rimebeak","16","TC417","Shade Aegis","shade","level_up"
"E117","Rimebeak","20","TC002","Tide Surge","tide","level_up"
"E117","Rimebeak","25","TC141","Shade Nova","shade","level_up"
"E117","Rimebeak","30","TC170","Tide Blade","tide","level_up"
"E117","Rimebeak","36","TC309","Shade Ward","shade","level_up"
"E117","Rimebeak","44","TC338","Tide Bloom","tide","level_up"
"E117","Rimebeak","52","TC033","Shade Veil","shade","level_up"
"E117","Rimebeak","62","TC050","Tide Blade","tide","level_up"
"E118","Flarehorn","1","TC094","Radiant Spiral","radiant","level_up"
"E118","Flarehorn","4","TC178","Radiant Burst","radiant","level_up"
"E118","Flarehorn","8","TC262","Radiant Rift","radiant","level_up"
"E118","Flarehorn","12","TC346","Radiant Field","radiant","level_up"
"E118","Flarehorn","16","TC430","Radiant Lance","radiant","level_up"
"E118","Flarehorn","20","TC070","Radiant Lance","radiant","level_up"
"E118","Flarehorn","25","TC154","Radiant Spiral","radiant","level_up"
"E118","Flarehorn","30","TC238","Radiant Burst","radiant","level_up"
"E118","Flarehorn","36","TC322","Radiant Rift","radiant","level_up"
"E118","Flarehorn","44","TC406","Radiant Field","radiant","level_up"
"E118","Flarehorn","52","TC046","Radiant Field","radiant","level_up"
"E118","Flarehorn","62","TC130","Radiant Lance","radiant","level_up"
"E119","Opalcrab","1","TC107","Mind Mark","mind","level_up"
"E119","Opalcrab","4","TC191","Mind Step","mind","level_up"
"E119","Opalcrab","8","TC275","Mind Crown","mind","level_up"
"E119","Opalcrab","12","TC359","Mind Orbit","mind","level_up"
"E119","Opalcrab","16","TC443","Mind Comet","mind","level_up"
"E119","Opalcrab","20","TC083","Mind Comet","mind","level_up"
"E119","Opalcrab","25","TC167","Mind Mark","mind","level_up"
"E119","Opalcrab","30","TC251","Mind Step","mind","level_up"
"E119","Opalcrab","36","TC335","Mind Crown","mind","level_up"
"E119","Opalcrab","44","TC419","Mind Orbit","mind","level_up"
"E119","Opalcrab","52","TC059","Mind Orbit","mind","level_up"
"E119","Opalcrab","62","TC143","Mind Comet","mind","level_up"
"E120","Duskmant","1","TC120","Echo Needle","echo","level_up"
"E120","Duskmant","4","TC161","Gale Step","gale","level_up"
"E120","Duskmant","8","TC288","Echo Rush","echo","level_up"
"E120","Duskmant","12","TC329","Gale Orbit","gale","level_up"
"E120","Duskmant","16","TC012","Echo Howl","echo","level_up"
"E120","Duskmant","20","TC041","Gale Step","gale","level_up"
"E120","Duskmant","25","TC180","Echo Needle","echo","level_up"
"E120","Duskmant","30","TC209","Gale Orbit","gale","level_up"
"E120","Duskmant","36","TC348","Echo Rush","echo","level_up"
"E120","Duskmant","44","TC377","Gale Mark","gale","level_up"
"E120","Duskmant","52","TC072","Echo Howl","echo","level_up"
"E120","Duskmant","62","TC089","Gale Orbit","gale","level_up"
"E121","Verdusk","1","TC085","Ember Mirror","ember","level_up"
"E121","Verdusk","4","TC169","Ember Song","ember","level_up"
"E121","Verdusk","8","TC253","Ember Guard","ember","level_up"
"E121","Verdusk","12","TC337","Ember Fang","ember","level_up"
"E121","Verdusk","16","TC421","Ember Snap","ember","level_up"
"E121","Verdusk","20","TC049","Ember Song","ember","level_up"
"E121","Verdusk","25","TC133","Ember Guard","ember","level_up"
"E121","Verdusk","30","TC217","Ember Fang","ember","level_up"
"E121","Verdusk","36","TC301","Ember Snap","ember","level_up"
"E121","Verdusk","44","TC385","Ember Mirror","ember","level_up"
"E121","Verdusk","52","TC013","Ember Guard","ember","level_up"
"E121","Verdusk","62","TC097","Ember Fang","ember","level_up"
"E122","Bellflare","1","TC098","Tide Bloom","tide","level_up"
"E122","Bellflare","4","TC182","Tide Surge","tide","level_up"
"E122","Bellflare","8","TC266","Tide Drift","tide","level_up"
"E122","Bellflare","12","TC350","Tide Blade","tide","level_up"
"E122","Bellflare","16","TC434","Tide Crash","tide","level_up"
"E122","Bellflare","20","TC062","Tide Surge","tide","level_up"
"E122","Bellflare","25","TC146","Tide Drift","tide","level_up"
"E122","Bellflare","30","TC230","Tide Blade","tide","level_up"
"E122","Bellflare","36","TC314","Tide Crash","tide","level_up"
"E122","Bellflare","44","TC398","Tide Bloom","tide","level_up"
"E122","Bellflare","52","TC026","Tide Drift","tide","level_up"
"E122","Bellflare","62","TC110","Tide Blade","tide","level_up"
