"npc_id","npc_name","world_role","placed_in_world","team_size","level_policy","base_level","can_scale_to_player","species_1","species_2","species_3","species_4","species_5","species_6","contains_legendary","held_item_tier","ai_tier"
"NPC0671","Uma Nox","fixed_world_battle","true","4","story_plus_party_scaled","37","true","E281","E025","E054","E083","","","false","none","normal"
"NPC0672","Venn Reed","fixed_world_battle","true","4","story_plus_party_scaled","33","true","E016","E045","E074","E103","","","false","standard","normal"
"NPC0673","Wren Esh","fixed_world_battle","true","4","story_plus_party_scaled","37","true","E036","E065","E094","E123","","","false","standard","normal"
"NPC0674","Xara Rusk","fixed_world_battle","true","4","story_plus_party_scaled","41","true","E056","E085","E114","E143","","","false","standard","normal"
"NPC0675","Yven Voss","fixed_world_battle","true","4","story_plus_party_scaled","45","true","E076","E105","E134","E163","","","false","standard","smart"
"NPC0676","Zale Rook","fixed_world_battle","true","4","story_plus_party_scaled","49","true","E096","E125","E154","E183","","","false","standard","smart"
"NPC0677","Ari Fenn","fixed_world_battle","true","4","story_plus_party_scaled","53","true","E116","E145","E174","E203","","","false","standard","smart"
"NPC0678","Bela Wren","fixed_world_battle","true","5","story_plus_party_scaled","57","true","E136","E165","E194","E223","E252","","false","standard","smart"
"NPC0679","Cato Pell","fixed_world_battle","true","5","story_plus_party_scaled","61","true","E156","E185","E214","E243","E272","","false","standard","smart"
"NPC0680","Dena Thane","fixed_world_battle","true","5","story_plus_party_scaled","57","true","E176","E205","E234","E263","E007","","false","standard","smart"
"NPC0681","Eron Silt","fixed_world_battle","true","5","story_plus_party_scaled","61","true","E196","E225","E254","E283","E027","","false","standard","smart"
"NPC0682","Fia Keir","fixed_world_battle","true","5","story_plus_party_scaled","65","true","E216","E245","E274","E018","E047","","false","standard","smart"
"NPC0683","Garr Noct","fixed_world_battle","true","5","story_plus_party_scaled","69","true","E236","E265","E009","E038","E067","","false","standard","smart"
"NPC0684","Hale Arc","fixed_world_battle","true","5","story_plus_party_scaled","73","true","E256","E285","E029","E058","E087","","false","standard","smart"
"NPC0685","Ira Holt","fixed_world_battle","true","6","story_plus_party_scaled","77","true","E276","E020","E049","E078","E107","E136","false","advanced","expert"
"NPC0686","Juno Sol","fixed_world_battle","true","6","story_plus_party_scaled","81","true","E011","E040","E069","E098","E127","E156","false","advanced","expert"
"NPC0687","Kira Maren","fixed_world_battle","true","6","story_plus_party_scaled","85","true","E031","E060","E089","E118","E147","E176","false","advanced","expert"
"NPC0688","Lio Tor","fixed_world_battle","true","6","story_plus_party_scaled","81","true","E051","E080","E109","E138","E167","E196","false","advanced","expert"
"NPC0689","Mira Vale","fixed_world_battle","true","6","story_plus_party_scaled","85","true","E071","E100","E129","E158","E187","E216","false","advanced","expert"
"NPC0690","Nox Quill","fixed_world_battle","true","6","story_plus_party_scaled","89","true","E091","E120","E149","E178","E207","E236","false","advanced","expert"
"NPC0691","Oren Nox","fixed_world_battle","true","2","story_plus_party_scaled","3","false","E006","E035","","","","","false","none","basic"
"NPC0692","Pax Reed","fixed_world_battle","true","2","story_plus_party_scaled","7","false","E026","E055","","","","","false","none","basic"
"NPC0693","Quin Esh","fixed_world_battle","true","2","story_plus_party_scaled","11","false","E046","E075","","","","","false","none","basic"
"NPC0694","Rhea Rusk","fixed_world_battle","true","3","story_plus_party_scaled","15","false","E066","E095","E124","","","","false","none","basic"
"NPC0695","Senn Voss","fixed_world_battle","true","3","story_plus_party_scaled","19","false","E086","E115","E144","","","","false","none","basic"
"NPC0696","Talia Rook","fixed_world_battle","true","3","story_plus_party_scaled","15","false","E106","E135","E164","","","","false","none","normal"
"NPC0697","Uma Fenn","fixed_world_battle","true","3","story_plus_party_scaled","19","false","E126","E155","E184","","","","false","none","normal"
"NPC0698","Venn Wren","fixed_world_battle","true","3","story_plus_party_scaled","23","false","E146","E175","E204","","","","false","none","normal"
"NPC0699","Wren Pell","fixed_world_battle","true","3","story_plus_party_scaled","27","false","E166","E195","E224","","","","false","none","normal"
"NPC0700","Xara Thane","fixed_world_battle","true","4","story_plus_party_scaled","31","true","E186","E215","E244","E273","","","false","none","normal"
"NPC0701","Yven Silt","optional_rematch_postgame","true","4","story_plus_party_scaled","35","true","E206","E235","E264","E008","","","false","none","normal"
"NPC0702","Zale Keir","optional_rematch_postgame","true","4","story_plus_party_scaled","39","true","E226","E255","E284","E028","","","false","standard","normal"
"NPC0703","Ari Noct","optional_rematch_postgame","true","4","story_plus_party_scaled","43","true","E246","E275","E019","E048","","","false","standard","normal"
"NPC0704","Bela Arc","optional_rematch_postgame","true","4","story_plus_party_scaled","39","true","E266","E010","E039","E068","","","false","standard","normal"
"NPC0705","Cato Holt","optional_rematch_postgame","true","4","story_plus_party_scaled","43","true","E001","E030","E059","E088","","","false","standard","smart"
"NPC0706","Dena Sol","optional_rematch_postgame","true","4","story_plus_party_scaled","47","true","E021","E050","E079","E108","","","false","standard","smart"
"NPC0707","Eron Maren","optional_rematch_postgame","true","4","story_plus_party_scaled","51","true","E041","E070","E099","E128","","","false","standard","smart"
"NPC0708","Fia Tor","optional_rematch_postgame","true","5","story_plus_party_scaled","55","true","E061","E090","E119","E148","E177","","false","standard","smart"
"NPC0709","Garr Vale","optional_rematch_postgame","true","5","story_plus_party_scaled","59","true","E081","E110","E139","E168","E197","","false","standard","smart"
"NPC0710","Hale Quill","optional_rematch_postgame","true","5","story_plus_party_scaled","63","true","E101","E130","E159","E188","E217","","false","standard","smart"
"NPC0711","Ira Nox","optional_rematch_postgame","true","5","story_plus_party_scaled","67","true","E121","E150","E179","E208","E237","","false","standard","smart"
"NPC0712","Juno Reed","optional_rematch_postgame","true","5","story_plus_party_scaled","63","true","E141","E170","E199","E228","E257","","false","standard","smart"
"NPC0713","Kira Esh","optional_rematch_postgame","true","5","story_plus_party_scaled","67","true","E161","E190","E219","E248","E277","","false","standard","smart"
"NPC0714","Lio Rusk","optional_rematch_postgame","true","5","story_plus_party_scaled","71","true","E181","E210","E239","E268","E012","","false","standard","smart"
"NPC0715","Mira Voss","optional_rematch_postgame","true","6","story_plus_party_scaled","75","true","E201","E230","E259","E003","E032","E061","false","advanced","expert"
"NPC0716","Nox Rook","optional_rematch_postgame","true","6","story_plus_party_scaled","79","true","E221","E250","E279","E023","E052","E081","false","advanced","expert"
"NPC0717","Oren Fenn","optional_rematch_postgame","true","6","story_plus_party_scaled","83","true","E241","E270","E014","E043","E072","E101","false","advanced","expert"
"NPC0718","Pax Wren","optional_rematch_postgame","true","6","story_plus_party_scaled","87","true","E261","E005","E034","E063","E092","E121","false","advanced","expert"
"NPC0719","Quin Pell","optional_rematch_postgame","true","6","story_plus_party_scaled","91","true","E281","E025","E054","E083","E112","E141","false","advanced","expert"
"NPC0720","Rhea Thane","optional_rematch_postgame","true","6","story_plus_party_scaled","87","true","E016","E045","E074","E103","E132","E161","false","advanced","expert"
"NPC0721","Senn Silt","optional_rematch_postgame","true","2","story_plus_party_scaled","3","false","E216","E245","","","","","false","none","basic"
"NPC0722","Talia Keir","optional_rematch_postgame","true","2","story_plus_party_scaled","5","false","E236","E265","","","","","false","none","basic"
"NPC0723","Uma Noct","optional_rematch_postgame","true","2","story_plus_party_scaled","9","false","E256","E285","","","","","false","none","basic"
"NPC0724","Venn Arc","optional_rematch_postgame","true","3","story_plus_party_scaled","13","false","E276","E020","E049","","","","false","none","basic"
"NPC0725","Wren Holt","optional_rematch_postgame","true","3","story_plus_party_scaled","17","false","E011","E040","E069","","","","false","none","basic"
"NPC0726","Xara Sol","optional_rematch_postgame","true","3","story_plus_party_scaled","21","false","E031","E060","E089","","","","false","none","normal"
"NPC0727","Yven Maren","optional_rematch_postgame","true","3","story_plus_party_scaled","25","false","E051","E080","E109","","","","false","none","normal"
"NPC0728","Zale Tor","optional_rematch_postgame","true","3","story_plus_party_scaled","21","false","E071","E100","E129","","","","false","none","normal"
"NPC0729","Ari Vale","optional_rematch_postgame","true","3","story_plus_party_scaled","25","false","E091","E120","E149","","","","false","none","normal"
"NPC0730","Bela Quill","optional_rematch_postgame","true","4","story_plus_party_scaled","29","true","E111","E140","E169","E198","","","false","none","normal"
"NPC0731","Cato Nox","optional_rematch_postgame","true","4","story_plus_party_scaled","33","true","E131","E160","E189","E218","","","false","none","normal"
"NPC0732","Dena Reed","optional_rematch_postgame","true","4","story_plus_party_scaled","37","true","E151","E180","E209","E238","","","false","standard","normal"
"NPC0733","Eron Esh","optional_rematch_postgame","true","4","story_plus_party_scaled","41","true","E171","E200","E229","E258","","","false","standard","normal"
"NPC0734","Fia Rusk","optional_rematch_postgame","true","4","story_plus_party_scaled","45","true","E191","E220","E249","E278","","","false","standard","normal"
"NPC0735","Garr Voss","optional_rematch_postgame","true","4","story_plus_party_scaled","49","true","E211","E240","E269","E013","","","false","standard","smart"
"NPC0736","Hale Rook","optional_rematch_postgame","true","4","story_plus_party_scaled","45","true","E231","E260","E004","E033","","","false","standard","smart"
"NPC0737","Ira Fenn","optional_rematch_postgame","true","4","story_plus_party_scaled","49","true","E251","E280","E024","E053","","","false","standard","smart"
"NPC0738","Juno Wren","optional_rematch_postgame","true","5","story_plus_party_scaled","53","true","E271","E015","E044","E073","E102","","false","standard","smart"
"NPC0739","Kira Pell","optional_rematch_postgame","true","5","story_plus_party_scaled","57","true","E006","E035","E064","E093","E122","","false","standard","smart"
"NPC0740","Lio Thane","optional_rematch_postgame","true","5","story_plus_party_scaled","61","true","E026","E055","E084","E113","E142","","false","standard","smart"
"NPC0741","Mira Silt","optional_rematch_postgame","true","5","story_plus_party_scaled","65","true","E046","E075","E104","E133","E162","","false","standard","smart"
"NPC0742","Nox Keir","optional_rematch_postgame","true","5","story_plus_party_scaled","69","true","E066","E095","E124","E153","E182","","false","standard","smart"
"NPC0743","Oren Noct","optional_rematch_postgame","true","5","story_plus_party_scaled","73","true","E086","E115","E144","E173","E202","","false","standard","smart"
"NPC0744","Pax Arc","optional_rematch_postgame","true","5","story_plus_party_scaled","69","true","E106","E135","E164","E193","E222","","false","standard","smart"
"NPC0745","Quin Holt","optional_rematch_postgame","true","6","story_plus_party_scaled","73","true","E126","E155","E184","E213","E242","E271","false","advanced","expert"
"NPC0746","Rhea Sol","optional_rematch_postgame","true","6","story_plus_party_scaled","77","true","E146","E175","E204","E233","E262","E006","false","advanced","expert"
"NPC0747","Senn Maren","optional_rematch_postgame","true","6","story_plus_party_scaled","81","true","E166","E195","E224","E253","E282","E026","false","advanced","expert"
"NPC0748","Talia Tor","optional_rematch_postgame","true","6","story_plus_party_scaled","85","true","E186","E215","E244","E273","E017","E046","false","advanced","expert"
"NPC0749","Uma Vale","optional_rematch_postgame","true","6","story_plus_party_scaled","89","true","E206","E235","E264","E008","E037","E066","false","advanced","expert"
"NPC0750","Venn Quill","optional_rematch_postgame","true","6","story_plus_party_scaled","93","true","E226","E255","E284","E028","E057","E086","false","advanced","expert"
